id,listing_id,date,reviewer_id,comments
36606926,2420536,6/29/2015,36169533,"Photos and description of this property were completely accurate and did not disappoint.  We spent four nights there for three adults.  The small extra bed is tucked away in a small area to the side of the stairs, private and under the roof, not for the claustrophobic, but very comfortable and with it's own TV.  Master bed is a comfortable queen in a pretty room with nice bedding, furnishings, coved ceilings, great dimming lights, nice wood finishes and louvers over the window.  The entire suite is well equipped and just as nice or better than the photos.  Plenty of privacy upstairs with it's own access and locked door.  Tom has other tenants who live on site who are polite and accommodating and willing to answer questions.  Tom went the extra mile to make us feel welcome and even left chocolate, coffee, chilled water, china, glassware and flatware.  The small refrigerator and microwave worked well and the coffee maker was well stocked and nice to have in the room.  Our stay was warm, up to 90 degrees during the day which is very unusual for Seattle.  Tom provided fans and a spot air conditioner to help make us comfortable.  I was concerned about parking being offsite, but it was absolutely convenient and just a very short walk across the street, next to the High School with shade trees and is on a very quiet side street.  No problem at all - it was the only part of the city where we didn't have to search or fight for parking.  We didn't really use the common area on the main floor, but it was available and convenient if we had needed it.  The tenants were quiet and polite and didn't disturb us at all.  The back yard is shady in the afternoon and close by if you need it.  Freeway access to Capital Hill, Downtown, Space Needle and the University of Washington is convenient and easy to negotiate on Interstate 5.  SeaTac is farther, but still convenient and I would prefer this location to the airport since it puts you closer to most of the nice attractions in Seattle and some great neighborhoods and restaurants.  The neighborhood is quiet and was safe and easy to access.  I would absolutely stay here again and would highly recommend Tom as a host who goes the extra mile to ensure the guests are comfortable.  We had extra towels we didn't use, plenty of dishes, paper supplies, reading material and area guides.  There's a Safeway grocery store very nearby for any food you need and several restaurants.  We took a side trip to Gig Harbor and Bremerton and came back into Seattle on the Ferry about 5:30 pm which gave us fantastic views of Seattle and the Sound.  Highly recommend it if you have an afternoon and don't mind the drive up I-5 through Tacoma.  Thanks Tom.  We loved staying in your home.  Love the attention to details and your taste in décor."
37073253,2420536,7/4/2015,35086897,"On day 1, due to our flight schedule, we did not reach until 1:30AM. Tom greeted us and helped us get settled. If our travels take us to Seattle, we certainly will stay at his place. Tom is a gracious host and has made his unit everything a guest would need and want. "
37387219,2420536,7/6/2015,35740169,"Tom's suite is a lovely place to stay. The furnishings and artwork are beautiful. He made sure we had snacks, chocolates, water, dishes, whatever we might need. The beds were comfortable. The neighborhood was really nice. His home is convenient to bus lines which took us everywhere we wanted to go. 

My only complaints are that the air conditioning wasn't working and there was no soap or shampoo in the shower. The AC would not have been an issue but we were in Seattle during the heat wave of the century. 

All in all, I highly recommend the Sweet Suite. I hope to stay there again if I come back to Seattle. And Tom was a very generous, kind host."
37989964,2420536,7/12/2015,2601440,"We had a great stay with Tom. This is by far the best thought-out accommodation we have booked through this site. Everything you could want is provided for an easy stay. Some highlights include the huge bath (very relaxing), and the large amount of storage space for bags and hanging space for clothes. Parking was very easy in the street adjacent to the house. Tom was a brilliant host and very knowledgable about the local area and travel generally, always up for a chat if required. Highly recommend Tom's place if you're visiting Seattle!"
38618121,2420536,7/17/2015,35577293,"My grandma and I stayed in Toms suite for 3 nights and Had a wonderful experience. It matched the description given by Tom and had a few extra goodies that made our stay excellent. We ate at one of the Italian places in his guidebook on our first night in town. It was one of the best Italian food places I have been to, and it was within walking distance of the house. Overall the suite is well decorated and furnished and I would highly recommend it if you are staying in Seattle. "
38906800,2420536,7/19/2015,13426077,"Tom was very kind and personable. He clearly makes every effort to offer a comfortable place to stay. Good sheets and towels, nicely decorated, lots of bathroom supplies, emergency supplies, dishes. The neighborhood is not ideal....lots of boarded up homes in the next block and nearby and the traffic on 15th can be loud. Three things might have helped: 1. if the back patio was cleaned up and more inviting (as in the photo) 2. if the air conditioner worked. Tom said he was going to resolve this when we left because he recognized it can be an issue. We were very uncomfortable because the whole floor was sweltering despite fans. We did not ask for one but it would have been nice to be offered a bit of a refund from the higher weekend rates and fees we paid. 3. if there were different sorts of snacks available. We didn't eat or use any of the offerings. Top Ramen and the like. Would have been nice to have a healthier choice. Again, Tom seems like a really good guy and it may be a great place for someone else. For us, we would not go back."
39207550,2420536,7/21/2015,1737217,"The room was as described and we had a very comfortable stay with a second room that would be perfect for 1-2 kids if a family were guests and a little privacy is desired.  Both my daughter and I slept well.   The bathtub and steam shower was deliciously relaxing.   I recommend Tom's space.  He was gracious, informative and very prompt with communication.   "
39947624,2420536,7/27/2015,34506602,
40639005,2420536,8/1/2015,2034817,"Tom responded to all my questions before our visit, and the room had everything anyone could possibly need (I particularly appreciated the filtered water).  It was very hot during our stay in Seattle, but Tom had thoughtfully installed an airconditioner before we arrived!  

I had thought that parking might be a challenge, reading the listing, but the parking location behind the school is actually just across the street and we never had a problem.

Thank you for accommodating us during a fun weekend in Seattle!"
41228621,2420536,8/5/2015,2065070,Nice and large room with all the facilties you may need and more. The only think we strongly suggest to improve is the air conditioning. Unfortunately we never met the owner but we were in touch with him via email. The neighbourhood is not much populated with many houses permanently closed in the area although it seemed quite safe and there's one grocery near the house. If you wish to go downtown expect 30min by bus. 
